Sentence,Emitens,Tweet Date,Sentiment
"EMITEN-EMITEN Saham di Indonesia yang mendukung Israel / Zionis. Berdasarkan Fatwa MUI Nomor 83 Tahun 2023, kita HARUS menghindari dan MEM BOIKOT produk perusahaan yang mendukung Israel / Zionis. 1. UNVR 2. MAPI 3. PZZA 4. MAPB 5. FAST 6. MAXI 7. GRPM 8. ADES 9. MAPA","('UNVR', 'MAPI', 'PZZA', 'MAPB', 'FAST', 'MAXI', 'GRPM', 'ADES', 'MAPA')",11/11/2023,Negative
"PT Unilever Indonesia Tbk (UNVR) telah memublikasikan Laporan Keuangan Kuartal III 2023. Pendapatan UNVR menyusut 3,28% dan Laba Bersih menurun 9,17% dibandingkan dengan periode yang sama pada tahun sebelumnya. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('UNVR', 'UNVR')",10/11/2023,Negative
Semakin tidak punya alasan utk hold saham unvr,(),07/11/2023,Negative
"[USERNAME] Sb, unvr, memang mereka lagi turun aja performanya dari dulu. Justru yg kenceng diboikot ky mcd malah kalo dilihat dari saham justru lagi naik. Plis lah aksi sih aksi tapi rada ngotak dikit lah, minimal pelajari dulu kalo gapaham sesuatu tuh",(),05/11/2023,Negative
[USERNAME] [USERNAME] [USERNAME] rumornya krna saham UNVR aka unilever stagnan di bbrp tahun terakhir. that's why undur diri,"('UNVR',)",03/11/2023,Negative
yaAllah untung aja ga beli saham unvr,(),02/11/2023,Negative
Lupa kmrn belum jual saham UNVR ÅEÅE•¥ÅEÅE•¥,"('UNVR',)",02/11/2023,Negative
[USERNAME] [USERNAME] Kasian bener UNVR kena su'udzon ÅEÅE§£,"('UNVR',)",01/11/2023,Negative
"[USERNAME] [USERNAME] balik lagi kyak konsepnya DCA itu hanya bisa dilakukan di saham yg tren grotwhnya masih ada, dan masih bertahan di atas support trend bullish kalo tiap bulan top up, dengan dalih saham bluechip tapi gamau analisa lapkeu sudah pasti ga maksimal. bahkan rugi cth: unvr, sido",(),01/11/2023,Negative
"[USERNAME] UNVR lagi big downdtrend bahkan di weekly, salah masuk. Mantulpun di support kayaknya susah ke harga semula. [URL]","('UNVR',)",01/11/2023,Negative
"Shm! Kalau kalian di posisiku mending gmn ya? Ini aku hold sejak unvr masih tinggi (gara2 dlu satu akun dipegang sama pasangan berdua malah salah paham, sama dia di allin kesini waktu dulu) jadi minusnya dalem bgt. Sekarang loss 2 digit. Mau CL kok rasanya blm (cont) [URL]",(),31/10/2023,Negative
"[USERNAME] Banyak yang bilang mau boikot Walls ( $UNVR ), kalau betul terjadi. Mungkin akan berdampak pada $CAMP ÅEÅE§ÅE secara persaingannya jadi tidak terlalu ketat.","('UNVR', 'CAMP')",30/10/2023,Negative
"Aku setuju kalian tim boikot, tapi validasi berhsil boikotnya jgn liat saham guis :'). Tapi tu yg komen kek pada tim funda semua wkwk. Dah keliatan kah sinyal rebound/udh pindah profilÅEÅEÅE¨ÅEÅEÅEÅE Serok gihh $UNVR lagi diskon tapii wkwkwk","('UNVR',)",30/10/2023,Positive
"[USERNAME] Saham UNVR Indonesia hari ini anjlok -4.77%, itu baru benar. Kalau -0.7% mah koreksi sehat aja [URL]","('UNVR',)",30/10/2023,Negative
[USERNAME] Gk usah pakai sentimen israel unvr mah lagi boncosÅEÅE§£,(),30/10/2023,Negative
"selama 3 tahun terjun invest saham, unvr ini saham paling awikwok si. Yg mana abis pandemi saham sektor sejenisnya balik perlahan ke harga normal. Tp unvr malah terjun payung, alias turunnya pelan2 trs ga balik2ÅEÅEÅEÄ",(),30/10/2023,Negative
"momen ketika lu ikut seminar Belilah saham yang produknya sering kalian pakai, seperti $UNVR"" [URL]","('UNVR',)",30/10/2023,Negative
[USERNAME] Emg unvr mah sahamnya lagi mrosot bos,(),30/10/2023,Negative
"[USERNAME] Emang penjualannya stagnan, jadi kehilangan kepercayaan sama pemegang saham. CEO yang baru dituntut kreatifitasan nya untuk mendongkrak lagi penjualan produk¬≤ UNVR","('UNVR',)",30/10/2023,Negative
Kinerja saham nggak akan langsung ambles hanya karena isu boikot. UNVR memang kemahalan sih. PBV-nya aja 26.59.,"('UNVR',)",30/10/2023,Negative
"[USERNAME] [USERNAME] Masih banyak saham yang lebih bagus dari unvr, pbv nya udah ratusan mending cari yang lain ajaa",(),30/10/2023,Negative
[USERNAME] [USERNAME] Engga kok. Stock market juga sensitif sekali dengan isu2 atau sentimen. Bahkan yg gak masuk akal sekalipun. Jadi ya stock market sometimes work like that *Di luar konteks PBV UNVR yg memang mahal,"('UNVR',)",30/10/2023,Negative
"[USERNAME] mah nanya untuk para suhu, apakah ini waktu yang tepat untuk nyerok UNVR?","('UNVR',)",30/10/2023,Neutral
[USERNAME] Sebelum ada isu boikot memang sudah ambles $UNVR ÅEÅE§£ harus banyak bersabar dengan consumer goods satu ini memang ÅEÅE§≠,"('UNVR',)",30/10/2023,Negative
shm! $UNVR kena boycott ambles juga jadinya [URL],"('UNVR',)",30/10/2023,Negative
"[USERNAME] Saham dan profitabilitas unvr terus menurun gais walaupun jauuh banget dari bangkrut. Kalau mau boikot ya boikot aja yg bisa, yg produk nya bagus dan belom ada pengganti setara ya pakai aja dulu. Setan2 eropa perlu kita hadapi bersama. [URL]",(),29/10/2023,Negative
dah lama ga mantengin saham agak kaget liat unvr segini harga sahamnya,(),28/10/2023,Negative
[USERNAME] Ooo..itu lain issue nya. Katanya sih investor mulai meninggalkan UNVR krn pelit bagi devidend dibanding dgn saham blue chip lainnya. [URL],"('UNVR',)",28/10/2023,Negative
Apakah aku harus jual saham unvr ku :ÅEÄÅE) tp cut loss wkwkkkwÅEÅEÅE≠ÅEÅE§ÅEÅEÅEÅEª,(),28/10/2023,Negative
"Kita sbg investor di IHSG menghindari saham death star kayak UNVR, terbukti setelah stock split meroket ke bawah. Sorry","('UNVR',)",28/10/2023,Negative
"[USERNAME] Saham UNVR anjlok, sampai akhirnya cutloss lah. Bye UNVR hahaha","('UNVR', 'UNVR')",28/10/2023,Negative
[USERNAME] Pengaruh ke harga saham UNVR hari senin bagaimana?,"('UNVR',)",28/10/2023,Neutral
"Laba anjlok hampir 50% dalam 5 tahun terakhir. Nyaris sama dg anjloknya harga saham Unvr dlm periode yg sama. Kalau tren penjualan yg stagnan terus berlangsung, harga saham akan makin anjlok.",(),28/10/2023,Negative
[USERNAME] Yang masuk saham UNVR dari Oktober 2017 ya harus banyak bersabar dan semoga dapat pengganti dari saham lain.,"('UNVR',)",27/10/2023,Negative
"Kemungkinan besar pemegang saham Unilever dan pihak UNVR Global kurang puas dg kinerja bu Ira dalam melakukan proses turning around. Tren penurunan kinerja sdh terjadi sejak 2018, dan terus berlanjut hingga saat ini.","('UNVR',)",27/10/2023,Negative
"Indeks Bisnis-27 Dibuka Naik, Saham INCO, MDKA &amp UNVR Pesta Cuan [URL]","('INCO', 'MDKA', 'UNVR')",27/10/2023,Positive
"Saham $UNVR turun, apakah saatnya serok? katanya kinerjanya membaik","('UNVR',)",26/10/2023,Positive
"Indeks Bisnis-27 Dibuka Melemah, Saham BFIN Boy Thohir hingga UNVR Merosot [URL]","('BFIN', 'UNVR')",26/10/2023,Negative
Sepercik Harap untuk Saham Unilever (UNVR) [URL],"('UNVR',)",25/10/2023,Positive
"Good news buat holder $UNVR ÅEÄºÅE∏ÅE $UNVR membukukan pertumbuhan laba bersih sebesar +21% YoY dan +6% QoQ menjadi Rp1,4 T pada 3Q23. Laba bersih pada 9M23 turun -9% YoY menjadi Rp4,2 T, setara 75% dari estimasi FY23 konsensus. Harga saham $UNVR pun sedang naik dalam sebulan terakhir. [URL]","('UNVR', 'UNVR', 'UNVR')",25/10/2023,Positive
"contohnya saham UNVR diatas, kalau dari masa lalu kenaikan harganya konsisten tapi skrg trenddnya menurun, Cr: [URL] [URL]","('UNVR',)",25/10/2023,Negative
"Ada yg masih gapercaya kalau saham itu bikin kaya? Nih ada data yg ngebahas hal tsb Menurut [URL] Dengan membeli saham UNVR secara rutin sebesar Rp 500 ribu per bulan selama 11 tahun (total Rp 66 juta),","('UNVR',)",25/10/2023,Positive
"Indeks Bisnis-27 Ditutup Melejit, Saham TBIG, UNVR &amp ASII Cuan Gede [URL]","('TBIG', 'UNVR', 'ASII')",24/10/2023,Positive
"[USERNAME] Unvr dong... produk nya ada di mana mana, dipakai sehari hari, paling cepat nemu kalau cari",(),24/10/2023,Positive
"2. UNVR: ini juga kinerja keuangannya mulai stagnan sejak 2017-2018. Induk usaha bongkra lini bisnis, tapi tampaknya belum berhasil hingga kini. Teranyar, saham ini mau lego brand miliknya lagi.","('UNVR',)",23/10/2023,Negative
"Namun, kali ini aku nggak mau ngobrolin soal pasar saham. Bosen juga karena kondisinya masih gitu-gitu aja. Kali ini, aku mau ngomongin yang santai dulu, yakni valuas sebuah saham yang dilihat dari tren $UNVR $GOTO dan $HMSP","('UNVR', 'GOTO', 'HMSP')",23/10/2023,Neutral
[USERNAME] Ga bisa ngebayangin harga sahamnya perusahaan FMCG yg produknya dipakai sehari - hari di kala itu.... Otw borong UNVR dari sekarang..,"('UNVR',)",18/10/2023,Positive
"Indeks Bisnis-27 Ditutup Melemah, Saham JSMR, UNVR &amp BFIN Tetap Melaju [URL]","('JSMR', 'UNVR', 'BFIN')",17/10/2023,Positive
$UNVR masih ada kah yang pegang saham ini? atau hold keras dari beli pasca stock split di Rp8.000 masih hold? [URL],"('UNVR',)",17/10/2023,Neutral
"IHSG Rawan Koreksi, Cermati Saham BIRD, ESSA, EXCL &amp UNVR [URL]","('BIRD', 'ESSA', 'EXCL', 'UNVR')",16/10/2023,Negative
[USERNAME] Saham $UNVR ketar ketir nih,"('UNVR',)",14/10/2023,Negative
"IHSG Rawan Koreksi, Analis Rekomendasikan Saham ADRO dan UNVR - Katadata [URL]","('ADRO', 'UNVR')",13/10/2023,Negative
"IHSG Rawan Terkoreksi, Cek Saham BBRI, BBCA, ICBP, hingga UNVR [URL]","('BBRI', 'BBCA', 'ICBP', 'UNVR')",13/10/2023,Negative
"IHSG Rawan Koreksi, Analis Rekomendasikan Saham ADRO dan UNVR [URL]","('ADRO', 'UNVR')",13/10/2023,Negative
Saham Trading pilihan : PWON WIKA TLKM UNVR BDMN . Hokben Innalillahi Zionis Pernah Saw X Sarapan Kamis Israel Pagii [URL],"('PWON', 'WIKA', 'TLKM', 'UNVR', 'BDMN')",12/10/2023,Positive
"IHSG Hari Ini Rawan Koreksi, Saham ADRO, AMRT &amp UNVR Bisa Cuan [URL]","('ADRO', 'AMRT', 'UNVR')",09/10/2023,Negative
"buat bocorannya biar gak sia2 baca thread ini: saham $UNVR itu turun terus karena harga sahamnya udah naik terlampau tinggi di periode 2011-2017 yang tidak diiringi dengan pertumbuhan kinerja yang solid. Sampai detik ini, UNVR masih tertatih2.. detailnya ada di blog kami ya","('UNVR', 'UNVR')",06/10/2023,Negative
Jujur aja waktu itu $UNVR saham yang wah banget. Mungkin psikologis karena kalau mau jangkau modalnya gede kali yak.. Pas ada kabar stock split jadi euforia gitu,"('UNVR',)",06/10/2023,Positive
"Cerita Saham UNVR yang Lagi Naik Tapi ini bukan cerita indahnya, tapi sisi gelap saham UNVR yang bikin banyak orang trauma.. untungnya ane gak ikutan sih [URL]","('UNVR', 'UNVR')",06/10/2023,Negative
"Saham PGEO, UNVR, JSMR Berpotensi Cuan saat IHSG Rawan Terkoreksi [URL]","('PGEO', 'UNVR', 'JSMR')",06/10/2023,Positive
Kamu lagi pegang saham consumer goods apaan nih? $IHSG $ICBP $MYOR $UNVR $SIDO,"('ICBP', 'MYOR', 'UNVR', 'SIDO')",05/10/2023,Neutral
$UNVR ga ada harapan lagi kh? ÅEÅEÅEÅE shm!,"('UNVR',)",04/10/2023,Negative
[USERNAME] [USERNAME] Disuruh beli UNVR dari 8000 loh nanti ÅEÅE§£,"('UNVR',)",23/09/2023,Negative
Saham UNVR Melonjak di Tengah Kabar Penjualan 'Elida Beauty' [URL],"('UNVR',)",22/09/2023,Positive
[USERNAME] Sido unvr btps ptba lagi pd diharga bawah,(),20/09/2023,Positive
"Rekomendasi Saham Pilihan Hari Ini, Ada ITMG hingga UNVR [URL] [URL]","('ITMG', 'UNVR')",19/09/2023,Positive
"IHSG Diprediksi Rebound, Saham BBCA dan UNVR Masuk Rekomendasi [URL]","('BBCA', 'UNVR')",18/09/2023,Positive
"[USERNAME] Moat by default orang mungkin BBCA BBRI UNVR TLKM. Tapi kalau economic moat dalam analogi kafe C gak akan jauh2 dari SIDO , BMRI, UNVR ama TLKM. Moat di kafe C pakai analogi batubara soalnya kedepan ketemu dekarbonisasi dan ebt. Kecuali mungkin emitennya jg mainan ebt. CMIIW","('BBCA', 'BBRI', 'UNVR', 'TLKM', 'SIDO', 'BMRI', 'UNVR', 'TLKM')",09/09/2023,Positive
"[HASHTAG] inilah update terbaru kapitalisasi market emiten. Dengan [HASHTAG] yang nyaris terdepak keluar dari 10 besar. Dimana 2 saham rokok yg sebelumnya selalu dominan, saat ini sudah tidak ada. [URL]",(),09/09/2023,Negative
"IHSG Hari Ini Rawan Koreksi, Cek Saham ACES, ESSA, INKP, UNVR [URL]","('ACES', 'ESSA', 'INKP', 'UNVR')",08/09/2023,Negative
"IHSG Diprediksi Melemah, Analis Rekomendasi Saham ANTM dan UNVR [URL]","('ANTM', 'UNVR')",08/09/2023,Negative
"10 Saham Paling Laris Diborong Asing, TLKM, UNVR hingga ICBP [URL]","('TLKM', 'UNVR', 'ICBP')",07/09/2023,Positive
"[USERNAME] Value Growth Dividend Ada 3 basis yang bisa dijadikan investasi. Kalo value lu anggap mahal dan ga bagi dividend, msh bs berharap sama growth ratenya yang tinggi. Tapi ya hati2, begitu growthnya stop biasanya harga saham dibanting ting ting ting. Contoh? $ARNA $UNVR $SE","('ARNA', 'UNVR')",25/08/2023,Negative
UNVR Unvr terpenuhi seleksi saham murah f45 dengan target jual di 3950 [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],"('UNVR',)",23/08/2023,Positive
"PT Unilever Indonesia Tbk (UNVR) telah memublikasikan Laporan Keuangan Semester I 2023. Pendapatan UNVR turun 5,46% &amp Laba Bersih merosot 19,54% dibandingkan dengan periode yang sama pada tahun lalu. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('UNVR', 'UNVR')",22/08/2023,Negative
"[USERNAME] tanya aja disebelah mas, sorean. Saya mau rapat jadi umbi swasta dulu nih ke kantor. UNVR emang dulu saya mikirnya bukan ke grow, cuma buat parkir uang karena itu kan saham anti badai. Edan malah turun terus. Belum ngerti2 banget funda, taunya itu aman dari covid.","('UNVR',)",22/08/2023,Negative
"[USERNAME] Itu saya udah punya dikit hasil CL saya yang sangkut mas, ada 5 saham sangkut. Salah duanya, INKP UNVR CL INKP buat tambah PANI. Ini mau CL UNVR sayang banget ÅEÅE§£","('INKP', 'UNVR', 'INKP', 'PANI', 'UNVR')",22/08/2023,Negative
"THS adro, unvr, n wika: bervariasi. Tren Nilai Aset Saham adro, unvr, n wika KOMPAK naek dalam periode 06 November 2015 s/d 18 Agustus 2023, neh : [URL]",(),19/08/2023,Positive
[USERNAME] [USERNAME] Ya kalo naik kalo ternyata down kek TLKM ato UNVR gimana,"('TLKM', 'UNVR')",17/08/2023,Negative
"[USERNAME] [USERNAME] Bener bgt kak, coba masuk UNVR atau HMSP. Mending deposito kan jadinya","('UNVR', 'HMSP')",17/08/2023,Negative
"Saham Unvr gw tandain lu yakk, Duit gw berkurang cepe Fakkk",(),16/08/2023,Negative
Sejak kasus $UNVR stock split sempat ada mitos kalau saham yang stock split itu bakal turun harga sahamnya. Siapa yang pernah denger mitos ini?,"('UNVR',)",14/08/2023,Negative
Flow out besar terjadi di IHSG...ÅEÅEÅE± Follow us ÅEÅEÅEÅE [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],(),14/08/2023,Negative
"[USERNAME] awal mula yuk nabung saham"" karena nyangkut jadi nya "" aku investor saham"" aku nyangkut di saham $UNVR $WEGE""","('UNVR', 'WEGE')",11/08/2023,Negative
"[USERNAME] Dulu dosen valuasi bisnis saya pernah bilang kalo dalam kurun waktu &gt 5 tahun grafik sahamnya naik terus, dia lama2 akan turun karena udah mencapai puncak harga tertingginya dia (lupa istilahnya apa). Makanya beliau tidak menyarankan untuk beli saham UNVR","('UNVR',)",11/08/2023,Negative
"Alper Kulak, Direktur PT Unilever Indonesia Tbk (UNVR), mengajukan permohonan pengunduran diri dari jabatannya sebagai Direktur pada 13 Juni 2023 dan berlaku efektif per 13 Juli 2023. UNVR akan mengadakan RUPS untuk menindaklanjuti pengunduran diri tersebut. [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('UNVR', 'UNVR')",04/08/2023,Neutral
"[USERNAME] belilah saham yg produk nya ada di sekitar kita!"" Auto buy UNVR, biasa pemula hehe""","('UNVR',)",02/08/2023,Negative
"[USERNAME] Masyarakat kan banyak, volatilitas harga itu karna ada bid dan offer, ya selagi growth sih, semua sepakat. Sama kayak unvr 2017-2018 sangat mudah merekomendasikan buy UNVR DPR nya 100% lagi.","('UNVR',)",02/08/2023,Positive
"Pemodal asing kembali melanjutkan penjualan bersih (net sell), kelima saham ini, yaitu BBNI, BBCA, TLKM, INDF, dan UNVR [URL]","('BBNI', 'BBCA', 'TLKM', 'INDF', 'UNVR')",01/08/2023,Negative
[USERNAME] [USERNAME] Bisa dicek history dividen th lalu bro. Cek yg ada dividen interimnya bysanya akhir th. Contohnya ntr UNVR bysanya november ÅEÅEÅEÅEÅEÅEª,"('UNVR',)",31/07/2023,Neutral
"AMMN, TPIA, dan UNVR yg tadinya masuk top 10 begitu dihitung porsi free floatnya digantikan GOTO, AMRT, dan UNTR Free float adalah porsi saham yg dimiliki masyarakat selain 1. Pemegang saham pengendali 2. Kepemilikan signifikan &gt 5% 3. Direksi dan komisaris 4. Saham Tresuri","('AMMN', 'TPIA', 'UNVR', 'GOTO', 'AMRT', 'UNTR')",31/07/2023,Neutral
"IHSG Sesi I Melemah ke 6.876, Saham BBCA, TLKM hingga UNVR Merah [URL]","('BBCA', 'TLKM', 'UNVR')",28/07/2023,Negative
BEDAH SAHAM: Siasat Unilever Indonesia (UNVR) Genjot Penjualan - Media Asuransi [URL],"('UNVR',)",27/07/2023,Neutral
"Saham UNVR kembali direvisi turun sekuritas berikut, begitu juga dengan prospek kinerjanya. [URL]","('UNVR',)",27/07/2023,Negative
"Laba bersih $SIDO kembali tertekan di Q2 2023, alhasil sahamnya ditekan market. Mirip kasus UNVR dulu yang mana saham ini layak dihargai mahal karena kualitasnya, namun ketika kualitas turun, harga sahamnya pun dengan mudah turun. [URL]","('SIDO', 'UNVR')",27/07/2023,Negative
Sekian ulasan singkat $UNVR dr saya. Semoga bs jd sedikit referensi. Jd masih mau beli saham emiten yg produknya kita pake sehari2 gak nih?,"('UNVR',)",26/07/2023,Negative
PT Unilever Indonesia Tbk (UNVR) akan menyelenggarakan [HASHTAG] Luar Biasa pada 30 Agustus 2023 pukul 10.30 WIB. Pemegang [HASHTAG] yang namanya tercatat dalam Daftar Pemegang Saham UNVR pada 7 Agustus 2023 pukul 16.00 WIB berhak hadir atau diwakili dalam acara tersebut. [HASHTAG] [HASHTAG] [URL],"('UNVR', 'UNVR')",25/07/2023,Neutral
Kian Luntur BlackRock di Saham Unilever (UNVR) [URL],"('UNVR',)",25/07/2023,Negative
"Karena Crypto masih belum bergerak, Gw mau coba experimen, apakah Strategy ini juga cocok untuk di Saham Indo, dengan Cek TF Weekly untuk Liat Macro Trend nya List Pertama: $UNVR [URL]","('UNVR',)",25/07/2023,Neutral
"Harga saham UNVR anjlok ke level terendah baru dalam 14 bulan terakhir. Tak hanya itu, sekuritas ini memangkas turun taget kinerja tahun ini [URL]","('UNVR',)",25/07/2023,Negative
Analis Kompak Pangkas Rekomendasi &amp Target Harga Saham UNVR [URL],"('UNVR',)",25/07/2023,Negative
PT Unilever Indonesia Tbk (UNVR) akan menyelenggarakan rapat umum pemegang saham luar biasa (RUPSLB) pada 30 Agustus 2023. [URL],"('UNVR',)",25/07/2023,Neutral
"Saham UNVR direvisi turun, seiring dengan penurunan laba bersih perseroan [URL]","('UNVR',)",25/07/2023,Negative
"IHSG Dibuka Menguat, Cek Rekomendasi Saham MAPI, BIRD, dan UNVR Hari ini (18/7) [URL]","('MAPI', 'BIRD', 'UNVR')",18/07/2023,Positive
"BY JO inves d saham : BBCA, BBRI, BYAN, TLKM, ASII, n UNVR dari 10 saham berkapitalisasi terbesar BEI : [URL]","('BBCA', 'BBRI', 'BYAN', 'TLKM', 'ASII', 'UNVR')",16/07/2023,Neutral
"PT Unilever Indonesia Tbk (UNVR) telah memublikasikan Laporan Keuangan Kuartal I 2023. Pendapatan UNVR turun 2,16% dan Laba Bersih merosot 30,48% dibandingkan dengan periode yang sama pada tahun lalu. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]","('UNVR', 'UNVR')",13/07/2023,Negative
PT Salim Ivomas Pratama Tbk (SIMP) akan membagikan dividen sebesar Rp15 per saham. PT Transkon Jaya Tbk (TRJA): Rp3 per saham. PT Unilever Indonesia Tbk (UNVR): Rp71 per saham. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],"('SIMP', 'TRJA', 'UNVR')",05/07/2023,Positive
"Hari ini cum dividen ASRM (Rp 65), BIRD (Rp 72), CFIN (Rp 100), DVLA (Rp 78), MAPA (Rp 40), GPRA (Rp 1), LSIP (Rp53), AMFG (Rp 80)SIMP (Rp 15)TRJA (Rp 3), dan UNVR (Rp 71). Cum right issue MIDI. Tiap pemegang 625 saham berhak menebus 100 saham baru di harga Rp 270).","('ASRM', 'BIRD', 'CFIN', 'DVLA', 'MAPA', 'GPRA', 'LSIP', 'AMFG', 'SIMP', 'TRJA', 'UNVR', 'MIDI')",04/07/2023,Neutral
PT Unilever Indonesia Tbk (UNVR) mengubah jadwal pembagian dividen. UNVR akan membagikan dividen sebesar Rp2.708.650.000.000 atau Rp71 per saham. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],"('UNVR', 'UNVR')",04/07/2023,Positive
"Asing Catat Net Sell Rp307 M di Saham UNVR Sejak Awal Tahun, Ada Apa? [URL]","('UNVR',)",04/07/2023,Negative
"IHSG berpeluang menguat menuju level 6.742 pada perdagangan hari ini, Selasa (4/7/2023). Saham ARTO, MDKA, ADRO, hingga UNVR menjadi pilihan analis hari ini. [URL]","('ARTO', 'MDKA', 'ADRO', 'UNVR')",04/07/2023,Positive
